age,gender,country,daily_usage_hours,primary_platform,num_platforms_used,purpose,avg_session_minutes,night_usage,mental_health_score,addiction_level,screen_time_before_sleep
15,Male,India,2.461328393073518,Snapchat,4,Entertainment,42.07552065152861,1,8.707314199094444,Low,31.887405577583543
18,Female,Brazil,5.8977259086991936,YouTube,3,News,32.160491695709894,1,6.521081079594108,High,43.20558140775621
17,Male,Australia,1.552925177395888,Instagram,5,News,43.104635884906806,1,10.0,Low,65.29136561402981
23,Male,USA,2.9623897502426972,Twitter,2,Education,6.1124643589155845,0,7.57626762896513,Medium,70.38115792686979
14,Male,USA,5.979564353574387,Instagram,1,News,8.15328417577404,0,5.648858258624009,High,54.331610194985586
26,Female,USA,2.677014659895587,Instagram,1,Socializing,27.63072632029517,1,8.640075008192406,Medium,40.05010216575779
27,Male,USA,4.456801976167849,TikTok,3,Socializing,20.17866694645909,1,5.986117460177733,Medium,35.45841898536135
19,Male,USA,3.8383604670425227,YouTube,5,Socializing,19.496634310474263,0,6.9632455094077725,Medium,43.92394096586639
16,Female,India,2.495303893664886,TikTok,4,Entertainment,28.28188822020168,1,8.617949722238103,Low,59.88263827267875
13,Female,India,5.8357822471007434,TikTok,3,Socializing,28.441072349803676,1,5.873185778656377,High,31.945300778737018
25,Female,USA,4.044504898788697,Twitter,3,Socializing,23.94389380846158,1,6.053133356641425,Medium,32.36118044849584
16,Male,Germany,2.703418810913418,Instagram,2,Socializing,37.79606410900169,1,8.614760971847463,Medium,67.6384694925769
18,Male,USA,3.097903497943222,Instagram,4,Entertainment,18.52159643961422,1,7.855469612333651,Medium,38.44914844679818
19,Male,Germany,3.7556954910474682,Snapchat,4,Content Creation,22.361294063257876,1,4.949970776737201,Medium,17.23732720059918
27,Other,India,3.1218950681588575,Instagram,1,Socializing,40.83221805785211,0,7.244569980060081,Medium,15.937780231870768
19,Female,UK,0.9283101372843312,TikTok,2,Socializing,21.323707355597566,1,9.687571834592545,Low,28.15159798044482
26,Male,Germany,1.720055594479979,YouTube,3,Entertainment,22.157630768571735,0,9.268510399991161,Low,0.0
19,Male,India,6.73943813028441,YouTube,4,Socializing,30.09919851010853,1,4.511625916203476,High,21.174495225168787
15,Female,Germany,3.5468268733403137,Twitter,1,Socializing,12.039187577698895,0,7.224522534950168,Medium,34.6691952442245
18,Female,USA,2.616215413058997,Instagram,1,News,8.844808197524788,1,7.34232106253672,Medium,54.24098834586751
25,Male,Germany,3.675103866220996,Instagram,1,Entertainment,24.522535980939907,0,7.550222299446644,Medium,11.899404125155119
20,Female,India,6.781030790738384,Instagram,3,Education,22.80570833262298,1,5.147902160892593,High,73.2107442143283
16,Male,India,5.4553323525171,YouTube,4,Education,17.666999068468073,1,6.226667323830714,High,15.555549346708794
25,Female,UK,3.433177354530198,YouTube,3,Socializing,8.677566537196185,0,6.129636058013786,Medium,41.18717859782454
20,Female,India,3.5016742033730788,TikTok,4,Entertainment,35.43725906421302,0,6.309656683657886,Medium,75.69035757542841
14,Female,India,3.6815340992786334,YouTube,3,Entertainment,34.75421794630956,0,8.49720009440005,Medium,49.67329736830708
27,Male,India,2.571301407698873,YouTube,5,Socializing,34.64854141031867,1,7.461821283861357,Medium,26.581927707553085
22,Male,USA,4.733252674378928,TikTok,2,Entertainment,39.94093624050959,1,5.485959148692224,Medium,30.730841440652686
21,Male,UK,4.848664155690187,YouTube,2,Entertainment,24.42923941973355,0,5.225875907026914,Medium,30.178413700863523
21,Male,Australia,3.6433020429840512,TikTok,1,Entertainment,13.202061784022321,0,6.446670237600753,Medium,23.474991440414836
20,Female,India,5.0220063931935375,YouTube,4,Socializing,26.81604738807816,1,5.792838897110829,High,29.67420325261484
22,Other,UK,3.1372538148800144,Instagram,1,Socializing,14.768109861944481,0,6.876947265006914,Medium,53.72515026607459
26,Female,USA,4.877677536520535,YouTube,1,Socializing,18.3599745408904,0,7.756341691485457,Medium,38.44191563321787
25,Female,India,2.7342326709335185,Instagram,2,News,39.40848808074935,1,7.996635458412769,Medium,50.40020163807012
22,Female,USA,2.552565503080446,Twitter,4,Education,17.366527855848176,0,7.471689510360448,Medium,79.51574321322579
13,Male,India,4.574110295099428,Instagram,5,News,19.051278855692154,1,5.404872123887025,Medium,57.98795947817299
14,Male,Canada,3.8708553288328007,Snapchat,4,Socializing,31.4098023804653,1,6.617220933259455,Medium,48.84420984387745
18,Female,USA,4.292041106157915,TikTok,4,Socializing,5.0,1,7.118283166649693,Medium,40.56824207384892
22,Male,UK,2.109239153581454,YouTube,3,News,22.435819951366067,1,8.271303790889327,Low,35.09225075863554
17,Male,India,4.662300149972028,TikTok,5,Education,19.51064717706517,0,5.004196024194506,Medium,55.55539441823011
24,Male,India,2.9277213733981657,TikTok,3,Entertainment,36.56518063328248,0,8.334464558905834,Medium,79.22769430667984
26,Female,Canada,5.21386508495048,TikTok,1,Socializing,31.941768692222315,1,5.1607276354888265,High,40.02442710444146
21,Female,India,3.481692367004528,TikTok,5,Entertainment,30.90178623737988,1,8.014686227648866,Medium,65.54134217448083
17,Female,UK,2.011346360656482,Instagram,5,Entertainment,16.465138732801726,0,8.14955496022018,Low,0.0
14,Female,USA,4.6784873764604,YouTube,3,News,25.725016303785477,1,6.765068688719141,Medium,54.07840582867043
22,Male,India,1.3411176338123894,Instagram,5,Education,34.56737998346145,1,7.790368795158104,Low,0.0
16,Male,Germany,5.641520872349918,TikTok,2,Education,23.32849836374597,1,6.955335064921283,High,17.78996026686447
21,Male,USA,0.5,YouTube,1,Socializing,31.482841014161327,1,8.219673770826905,Low,21.865214937856496
13,Male,Canada,5.461438300518489,TikTok,1,Content Creation,48.1941670362335,0,5.9611286460219866,High,49.500860478102545
23,Female,India,3.1066407430223895,TikTok,4,Socializing,17.51360590215166,1,8.09023112474372,Medium,31.299336442892137
13,Other,Brazil,3.0493442310729093,Instagram,4,Entertainment,8.255790242292292,1,8.804517599724882,Medium,52.03032540982697
24,Male,India,3.5813430986924244,Twitter,2,Entertainment,33.522574140871,1,5.808478965644235,Medium,20.050778714915168
19,Female,Germany,3.461949341398252,Instagram,1,Entertainment,15.014920633668991,1,7.0663289673525655,Medium,75.25694009048797
23,Female,Germany,2.7452834352686635,TikTok,2,Socializing,32.12409630267953,1,7.490768584817492,Medium,59.31024028962871
15,Male,India,1.172597050024219,Instagram,3,Socializing,24.619062989060694,0,9.238396653006358,Low,30.172107074451144
22,Other,India,4.2876971313420915,YouTube,1,Socializing,9.36572628807535,0,5.715158669740617,Medium,33.23583680881433
14,Female,India,1.7904898969733343,Snapchat,2,Socializing,17.160536430221182,1,7.160921102836377,Low,42.11293064079174
21,Male,India,3.5745930004297817,TikTok,1,News,12.727247408775021,0,5.618020812648412,Medium,26.20241674368974
15,Female,USA,2.159054751975485,Instagram,5,Education,24.21225169475733,0,9.332594912020571,Low,17.40121758692616
14,Female,India,3.2353399955705298,TikTok,3,Socializing,19.73226199520136,1,7.022177016699655,Medium,35.42127906057256
24,Female,USA,1.9916832634202697,Twitter,3,News,37.50518154147246,1,8.933444411815747,Low,45.1880193549506
20,Male,India,3.669271098614705,YouTube,1,News,47.28554531745429,0,6.839833539955114,Medium,40.487121358043844
22,Other,India,4.485818960380325,Instagram,4,Education,28.331020819380047,0,7.027155112702058,Medium,66.2877005558435
18,Female,Germany,5.409084928340176,Snapchat,4,News,28.449386688830295,1,5.395548777508776,High,39.42566956252276
18,Female,USA,3.617373481667059,YouTube,1,Entertainment,11.548459492212555,0,7.89861493428937,Medium,14.768137242480744
22,Female,Germany,2.386359570671516,Twitter,4,Entertainment,23.48370236796083,1,6.684061058098779,Low,70.16493314869962
23,Male,USA,3.8153907904172977,YouTube,3,Socializing,42.849411318251455,0,6.783175573313425,Medium,65.57172865407176
19,Female,UK,1.5241210353320087,TikTok,4,Entertainment,20.313953861378728,0,9.10735305934626,Low,9.05812260197052
19,Female,Brazil,3.5118007854030027,YouTube,1,Entertainment,5.0,0,7.198603214408043,Medium,34.16333257746391
23,Other,Brazil,4.469208433491495,YouTube,4,Entertainment,21.05841502266798,0,5.629665962682089,Medium,29.97776486494599
25,Female,Canada,5.712037158574999,Snapchat,2,Education,31.580584010768785,0,5.629499317015227,High,38.640442472150106
27,Male,Brazil,3.3100007658616355,Snapchat,2,Socializing,24.28831145994442,1,7.4328699493170625,Medium,88.01183174434647
18,Male,India,3.6251110601880816,TikTok,5,Education,20.659505108366165,1,7.5500219234782495,Medium,56.963822004443315
16,Male,India,3.1550090661729913,Instagram,3,Entertainment,23.811091717356458,0,5.224527237006828,Medium,56.745698357006304
23,Other,India,0.5,YouTube,2,Education,19.6947473191128,0,10.0,Low,32.81647473951431
21,Female,USA,1.0908458152039353,Instagram,3,Entertainment,25.879176677258013,0,7.87507731572797,Low,43.262550437002986
18,Female,UK,4.32257021243967,YouTube,5,Entertainment,34.64003469252388,0,6.879305195294281,Medium,30.75641112147347
16,Male,Canada,3.5666507056497405,Twitter,5,Content Creation,26.342805773758645,1,8.15784941037444,Medium,61.40967215004067
24,Male,Canada,4.526236215964527,YouTube,5,Socializing,7.007673160216804,1,5.836625229794711,Medium,32.55504281587041
15,Female,Australia,2.495903857157184,TikTok,2,Socializing,26.19318935622467,0,8.074128459074384,Low,54.2462182144208
16,Male,USA,1.2591732743324462,TikTok,3,Entertainment,26.107532528687482,1,9.435069132650531,Low,50.17810451714653
15,Female,Brazil,4.510217478031095,TikTok,1,Content Creation,16.959641188414366,1,4.549568174997189,Medium,34.20950568001113
27,Male,Brazil,4.01389686164595,Instagram,2,Entertainment,17.771692912420605,0,6.220587952245309,Medium,18.572191793591045
14,Female,Germany,2.8776007062232516,YouTube,1,Socializing,34.26050270532987,1,8.407054419970766,Medium,15.916304137583055
26,Female,India,2.283989383944327,Instagram,2,Entertainment,26.55767125786724,0,7.962957473510679,Low,34.399652272242896
17,Female,USA,2.9187056473663144,Twitter,3,Content Creation,17.914028645757373,1,6.965235398277014,Medium,70.40034769218063
14,Other,India,3.7615926544191476,YouTube,4,Entertainment,10.635487790172256,1,7.997725810032093,Medium,18.142436629796393
18,Male,Germany,0.5,Snapchat,1,Education,9.726362476726745,1,10.0,Low,42.690623440642355
15,Male,Canada,5.691734532980979,Instagram,2,News,17.53019361804522,0,5.075510584954339,High,47.729421878628585
18,Male,Brazil,3.641954387595988,YouTube,3,News,16.50421843706075,0,8.381742871287647,Medium,19.78075187302138
27,Female,UK,3.1875571328892844,YouTube,5,Education,28.902285141885788,0,6.38076040759468,Medium,49.068202981677366
23,Female,Canada,3.9325281742782923,YouTube,2,News,27.493530194068892,1,6.2578976139928155,Medium,39.97848040532303
22,Female,USA,2.5383172946657906,YouTube,4,Socializing,12.458140867382356,0,7.911635472809434,Medium,4.768722696995155
21,Male,India,3.8808554593129436,YouTube,1,Entertainment,29.86530427039684,1,8.85356555797204,Medium,47.68403937098102
13,Male,India,1.1653935121717227,TikTok,1,Entertainment,10.197032099404279,1,10.0,Low,75.82426336295848
18,Male,Germany,3.168489601447026,YouTube,1,Socializing,27.457496547501346,1,6.154990937719514,Medium,25.11241138601959
21,Female,Brazil,4.224956143199547,YouTube,2,News,35.97391559419845,1,6.574383600948471,Medium,24.977400154856788
23,Female,Canada,2.692237755423873,TikTok,5,Entertainment,24.50375458808779,0,8.549947689681556,Medium,10.936645172903372
16,Male,India,4.840995484427385,TikTok,2,Content Creation,33.49585608432376,0,6.271768542826991,Medium,32.20166967558263
23,Female,Australia,6.288464401109356,Twitter,5,Socializing,23.64845914625179,0,4.581124803586362,High,79.5856418285378
24,Male,India,5.97016724923896,TikTok,1,Entertainment,36.90147371451447,1,6.273112449001756,High,41.70061816632565
14,Female,UK,0.5,YouTube,2,Education,25.447938301760697,1,10.0,Low,67.47340100510726
25,Female,USA,6.28004063284083,YouTube,5,Education,39.22020441689456,0,4.825044725479349,High,11.330233749296816
16,Male,India,6.0175123023831,Instagram,4,Education,30.48590848750792,0,5.911387897189379,High,53.22657519520802
13,Male,USA,4.607702456009834,TikTok,3,Entertainment,31.734216971708715,0,7.431665249534673,Medium,6.416260522250106
15,Female,India,3.9544688655682823,Snapchat,3,Socializing,31.924179606291723,0,5.628160097376859,Medium,63.00298496974678
22,Female,UK,0.8208894846097738,Instagram,5,Entertainment,22.598345920365475,0,9.44678297212798,Low,40.6881115672765
21,Female,Australia,5.36894274558759,Instagram,5,Education,40.190001882484715,1,4.371158608131369,High,43.148250500768654
22,Male,Brazil,3.843455899161432,YouTube,1,Socializing,32.76926283429435,1,6.326596907996327,Medium,50.358228920231085
17,Female,UK,3.8145191907977063,TikTok,3,Socializing,29.065814638970473,1,7.546371797907861,Medium,0.0
27,Male,India,7.05878708023774,YouTube,5,Content Creation,28.574657703422318,1,4.175595276037967,High,28.784725472548562
23,Female,India,3.138585238835393,Snapchat,5,Socializing,23.26342285324461,0,8.508324264357622,Medium,29.640645188519176
18,Male,India,0.5,YouTube,4,Education,27.1567968137876,1,9.906933518012389,Low,87.18534469835454
15,Female,USA,4.106480962232244,YouTube,3,Socializing,29.09314642957276,1,6.642870985160216,Medium,36.511690478731595
17,Female,India,3.0842394480243107,Instagram,2,Entertainment,18.37857925861845,1,6.894374294353622,Medium,52.24143744458668
23,Male,India,4.612802738646888,Instagram,5,Content Creation,29.205379930830837,1,7.650639184900183,Medium,46.95136330167162
20,Male,India,4.347566733320379,YouTube,1,Education,26.161764456488527,0,7.165307532534323,Medium,77.06310646980683
18,Female,India,3.5067150729816263,YouTube,2,Socializing,28.785169989778037,1,9.077244795400741,Medium,23.122907252880385
16,Male,Australia,2.830610170978589,Instagram,1,Education,32.43904649269576,0,8.711253360068174,Medium,42.995933589234774
14,Male,India,3.211493264235247,Instagram,1,Socializing,33.139210433183194,1,5.914172033640076,Medium,24.294539115969087
26,Female,USA,5.671033856623573,YouTube,1,Entertainment,26.703865913207395,0,3.8663314121858585,High,60.021440226826265
21,Male,India,5.004323250643737,Instagram,4,Entertainment,20.559949905810747,0,8.215798185304156,High,44.1709372441768
25,Male,India,4.495004573320983,YouTube,3,Entertainment,45.88168584471755,1,6.326285884793702,Medium,32.105934319939074
24,Female,Brazil,1.629951584126952,Snapchat,1,Entertainment,21.33324061367454,1,7.432486813942207,Low,9.018905443625478
13,Female,India,1.4448590221945201,Instagram,4,Entertainment,32.184163515760076,0,8.208605817303207,Low,37.74021643642098
13,Female,UK,3.1604440831164577,Instagram,5,Entertainment,28.651699190790342,0,6.926426835947556,Medium,38.478381119459556
25,Female,India,5.872508192484719,YouTube,4,Socializing,16.487420473006537,1,6.6347055446662315,High,32.17491264646667
16,Male,India,6.282857635826804,YouTube,3,Socializing,29.967945357561106,0,3.8449403979060874,High,11.103092090905346
19,Female,USA,5.450409976438216,Twitter,5,Education,29.904268763385133,0,4.846021106733267,High,27.244120981491037
13,Male,UK,4.021425841402586,YouTube,2,Education,41.5981888988445,0,7.103507447871453,Medium,22.10289451451599
21,Male,India,2.730830345532634,Instagram,5,Socializing,31.90815386222452,1,8.235881889297758,Medium,90.92025737142288
16,Female,India,4.965581178320885,TikTok,4,Entertainment,26.545756184477803,0,4.621525185704687,Medium,44.02912081212568
15,Male,USA,5.106845718399901,Instagram,4,Socializing,18.53613661680658,1,4.853074033180176,High,79.49276242657015
13,Male,USA,3.7300897300709686,TikTok,2,Education,37.15204940835294,1,6.625076405512696,Medium,47.762031363417634
22,Female,India,2.3155412955107098,YouTube,2,Entertainment,35.045268059013786,1,9.051946076531134,Low,89.3640948648642
16,Male,India,0.9947931821495537,Twitter,5,Entertainment,28.616636852856644,1,10.0,Low,17.042289896833292
21,Female,Canada,3.8135117785414923,Instagram,3,Education,7.373119694407457,0,9.530099397804111,Medium,56.745411641719144
25,Female,Australia,3.17072469237746,Twitter,5,Education,12.419971731811179,1,7.203751133230746,Medium,23.596212598917383
26,Male,Germany,3.644503992197276,YouTube,3,Socializing,27.750132469267964,1,6.583707645114883,Medium,9.469943170009898
22,Female,Canada,8.681705752495013,YouTube,4,Entertainment,36.71859766868974,1,3.757279043674283,High,59.316620542478915
18,Female,Canada,2.208026182250687,Snapchat,3,News,14.529653484632128,1,7.557294065738188,Low,33.79019885317844
18,Male,India,4.988004412056275,Snapchat,5,Socializing,9.757104766858388,1,5.0677373641856605,Medium,23.19929048646259
13,Female,Brazil,4.437767806284095,Snapchat,3,Socializing,47.670288061227666,1,5.398037105321892,Medium,65.92263293427484
22,Female,Brazil,6.1723026632988995,Instagram,4,Entertainment,23.643307187351006,1,5.3432981644287,High,21.373181885109098
14,Female,Canada,3.4837550791377514,Snapchat,1,Entertainment,31.298952687633506,0,8.050358159232742,Medium,59.221622162555605
23,Male,Brazil,1.9154505260405532,TikTok,5,Education,21.61057314632705,1,9.594302967825184,Low,24.7288385411683
18,Male,India,2.0197792004235975,Instagram,4,Education,23.59257291452863,1,8.566342203470457,Low,27.06194944128489
14,Male,Australia,3.234320132399783,Snapchat,5,News,25.941520331733866,1,5.12176679742118,Medium,22.862189948492986
15,Male,USA,1.839902328287304,YouTube,3,Entertainment,18.565396205421813,1,10.0,Low,40.437149440148076
16,Male,Germany,4.69664583548807,Instagram,2,Entertainment,5.0,0,8.154132762113194,Medium,34.53250734891698
23,Male,India,2.0167028776891516,TikTok,2,Content Creation,25.47788298480633,0,10.0,Low,34.354394651685126
17,Female,UK,3.6638239766633363,Instagram,1,Socializing,21.544571849522285,1,6.970762706763218,Medium,27.210209622680672
27,Female,Canada,2.3395206517114313,YouTube,5,Education,27.828005040222724,1,8.00174746042758,Low,43.77104631257687
21,Male,India,3.561562713741552,TikTok,2,Socializing,16.320513356649727,1,7.565978318938261,Medium,58.76968430153707
24,Female,India,2.486094276141222,Instagram,1,Socializing,23.697647320021925,1,8.288979274266206,Low,46.014323276413045
27,Male,USA,2.8139993834360317,Twitter,5,News,35.61491035248573,1,8.990102165097287,Medium,65.04590001407806
27,Female,India,3.101662844916833,TikTok,2,Entertainment,35.38437675170939,0,7.449773392962748,Medium,0.0
16,Female,UK,1.2064677599300975,YouTube,4,News,32.16785098469123,0,8.709061920418323,Low,13.329580084890559
25,Male,UK,3.619047752955318,YouTube,1,Entertainment,18.805511545719902,0,7.306124007288569,Medium,15.34985257798558
23,Male,Germany,4.924153621353856,Instagram,4,Socializing,35.29450003313118,1,7.748857106564853,Medium,32.28777487492121
21,Female,USA,2.2587935347732966,Twitter,5,Entertainment,32.00221046018097,1,8.44499159044917,Low,43.17072939629044
23,Female,Canada,1.9775344212308843,TikTok,5,Socializing,19.054052609926757,0,8.9490284777953,Low,5.343332908168186
22,Female,India,2.609252865405618,Snapchat,3,Socializing,17.917882236061295,0,6.930688575964072,Medium,74.1325563359133
15,Female,Germany,2.1062354940860804,Twitter,2,Education,25.628407164333936,0,6.198657836753992,Low,14.156529708350433
20,Male,USA,4.125908552956487,Snapchat,1,Socializing,26.391340610135952,1,7.001139390094522,Medium,25.14216908098335
24,Female,Canada,3.197574357372679,YouTube,5,Content Creation,11.876855767042265,0,7.643052017179624,Medium,64.9361980505465
13,Female,USA,3.4367943057852006,Instagram,5,Socializing,22.46627272276907,1,7.139595923428771,Medium,35.46842987223011
23,Male,India,4.740936416210631,TikTok,5,Entertainment,23.05334555186453,1,5.532826980341177,Medium,40.014329417119804
21,Male,UK,3.639424383791759,YouTube,5,Education,19.316239135057277,0,9.771140840972846,Medium,14.841820611934395
21,Male,UK,3.8082324736592965,YouTube,1,Entertainment,21.654380966181623,0,8.688309732572797,Medium,23.91379330917351
22,Male,USA,4.337417979460899,TikTok,4,Socializing,26.570432418272137,1,6.39516035417333,Medium,51.145381564505996
14,Male,India,3.0562320717789335,YouTube,4,Socializing,6.157606743870801,1,6.018361335714075,Medium,49.05036130214811
16,Male,India,4.264848927961317,Instagram,1,Socializing,27.971703756920054,1,7.491537403137778,Medium,19.24090020326069
25,Female,Germany,4.018028315028194,Snapchat,1,Entertainment,17.874315392331567,1,6.899097817363531,Medium,71.52147096007427
20,Male,Germany,2.0413328186998956,Instagram,2,News,34.00944409484602,1,8.493887294632476,Low,0.0
19,Male,India,4.629904606673797,Instagram,4,Socializing,28.20714109187712,1,7.036202993690676,Medium,55.69647051667609
13,Male,India,3.081576384522523,Instagram,3,News,19.049862386040687,1,7.908091293196334,Medium,55.00530308514205
17,Male,Germany,4.358790552447726,YouTube,1,Socializing,25.3185002677205,1,6.386380714461791,Medium,46.29608095761413
19,Male,Brazil,5.712479912502484,YouTube,1,Content Creation,26.691469475826544,1,5.124059802386084,High,2.4456246903512664
27,Male,Canada,3.101187616184899,TikTok,1,Entertainment,26.037504406073168,0,7.714884935231949,Medium,41.70709324642059
16,Female,UK,3.758272063792903,Instagram,1,Socializing,24.105254297046315,1,6.355963199295882,Medium,55.25404923364189
27,Male,UK,5.592731308602598,Twitter,5,Education,27.178406871431463,1,5.845322462908121,High,80.4699096175161
27,Female,Australia,3.3464361720845592,Instagram,4,News,26.2938582384967,0,6.468037458509462,Medium,39.18042412436172
13,Female,UK,1.714158995965465,Instagram,2,Socializing,16.995159539044305,0,7.7721671559469225,Low,19.11608704544472
21,Female,UK,3.2594648649179403,YouTube,2,Entertainment,22.650316304197567,1,8.639606148001297,Medium,58.73909544545026
26,Female,USA,2.6439301842709786,Twitter,4,Entertainment,26.53488151169833,1,6.473765482420789,Medium,74.1945894869112
17,Female,USA,2.862651548312423,TikTok,4,Socializing,17.98506912268009,0,8.143202573259487,Medium,26.22567935111471
23,Female,India,5.358277159017748,Instagram,2,Content Creation,20.336018779465075,1,6.678016972636554,High,40.057641512450466
14,Male,Germany,4.64983275322452,Snapchat,3,Socializing,16.154545272106766,0,7.628638886956057,Medium,72.64152481695679
20,Male,USA,3.157072921825338,TikTok,1,Entertainment,35.43492115819741,1,8.397473170057586,Medium,30.444639946469845
23,Male,USA,5.904007232754901,TikTok,2,Education,24.080945701951894,0,5.650836014299913,High,75.93891045809687
25,Female,Germany,2.0432505728543138,Instagram,5,Socializing,5.622135829433304,0,9.171247760160123,Low,34.10714111324823
14,Male,India,2.5296417794204134,Twitter,1,Education,5.400895580096687,1,7.726546425652669,Medium,20.03623011326877
15,Female,Canada,2.655328183321552,YouTube,4,Socializing,20.63506259297452,1,7.619381668581788,Medium,19.13154562333566
26,Female,UK,1.3645304973509416,Twitter,2,Socializing,9.867840573022448,1,7.810042746353989,Low,42.58835915801821
22,Female,India,5.071292557986277,Instagram,3,Education,28.179104735775336,0,4.599394636414919,High,64.5621931798514
13,Male,Canada,1.2498163875580541,Instagram,1,Entertainment,25.76175987554656,0,8.954370488896298,Low,51.43543800401205
23,Female,India,1.8210135362263187,YouTube,5,Entertainment,32.194114220829434,0,8.117381227722511,Low,28.273208850192255
14,Male,Germany,3.110770013727192,YouTube,2,Socializing,15.96969246329752,0,6.794026779728521,Medium,39.62055540057268
26,Female,UK,2.7070246350389358,TikTok,3,Entertainment,32.798932184033305,1,9.244547315495577,Medium,54.138448550981614
19,Male,Brazil,1.7763655302233257,Instagram,4,Entertainment,30.691797676088136,0,9.096882994217486,Low,16.024538164240894
22,Male,UK,0.9180148103413308,Instagram,3,Entertainment,22.794275952170207,0,9.246349112602294,Low,44.267302118312394
14,Male,India,4.526680209310324,Instagram,1,Socializing,18.523203421611314,1,4.3587328576168005,Medium,34.941381259949104
18,Female,Brazil,2.032446249736398,YouTube,2,Entertainment,38.21383946638402,0,8.167780035468681,Low,21.137798170544208
27,Male,Brazil,3.0625132545241924,Twitter,5,Education,25.5453498063481,1,7.123451422255922,Medium,68.58575836484857
15,Female,Germany,2.8787389073209617,Twitter,1,Socializing,15.875826151310001,0,6.189592332294552,Medium,65.67049987910002
16,Other,Canada,4.7015086761245435,Snapchat,1,Socializing,22.298623412324968,0,6.893962867828683,Medium,41.163400520818875
23,Other,Germany,2.0638672570058034,TikTok,3,Education,30.0400524045322,1,6.929114167560512,Low,48.946112774563794
27,Male,India,7.716657115857194,YouTube,1,Education,22.10128798969783,0,4.759688321386544,High,34.88177249474119
25,Female,UK,4.8662906591773645,Twitter,3,Education,31.266676614522932,1,6.545789253086302,Medium,28.53292077878418
20,Male,USA,6.040999442281395,Snapchat,4,Education,13.572895855189097,1,5.750875052513826,High,6.343037897612184
26,Male,India,4.581633303027203,Instagram,2,Content Creation,26.90264790582716,0,4.364865278849374,Medium,55.2298036103042
15,Male,USA,4.4869320176042775,YouTube,5,Entertainment,31.040990752393643,1,4.920895632000668,Medium,31.319687169977147
22,Male,Germany,0.9870399282060482,Instagram,3,Entertainment,30.157457417353264,1,9.023517905215803,Low,65.14864816125571
18,Female,India,2.785210124899816,TikTok,4,Content Creation,16.215479629320015,1,8.689472298997977,Medium,51.99550256204172
13,Female,USA,5.778174511199904,YouTube,2,Education,24.108327145441397,0,3.7416863195108006,High,46.883474212396486
19,Female,India,2.3696357859979997,YouTube,2,Socializing,16.708796350836494,1,8.999361435835565,Low,34.472049718372624
20,Female,India,2.6524005868814973,YouTube,5,News,31.51117919112572,1,8.186166376576754,Medium,62.69658620825306
23,Female,Germany,4.818199244945035,YouTube,4,Content Creation,22.513134836771023,1,5.641334041608704,Medium,31.510532503317002
26,Female,Germany,5.860592998290072,TikTok,3,Entertainment,35.92968988895523,0,4.393025914718651,High,44.030163123883455
20,Female,UK,6.400157086506285,Snapchat,1,Education,32.89594749044598,1,4.750220144733617,High,0.0
15,Male,USA,3.4750957147725945,YouTube,1,Entertainment,32.87193430191815,1,9.263519519411895,Medium,15.510375054684161
26,Other,UK,3.0135407537508785,Snapchat,4,Socializing,21.559313872943697,0,7.592980253894292,Medium,51.39424379044877
22,Female,USA,4.101170966003118,TikTok,3,Education,26.18365067384944,1,6.629155724193375,Medium,36.408452780909826
13,Male,India,1.7327531244687084,YouTube,2,Entertainment,5.0,1,9.749063167489624,Low,0.0
21,Female,Australia,4.274945703374621,Instagram,5,News,16.833639617528195,0,6.915447706484709,Medium,61.13141123431933
25,Female,India,4.423607723549203,YouTube,5,Entertainment,43.330637625131985,0,7.293736008116643,Medium,62.29644371283722
18,Male,UK,3.0918546738245136,Snapchat,5,Entertainment,32.36700815905755,1,6.797581278416802,Medium,43.25163659236559
23,Male,Germany,3.278709271658362,Instagram,3,Socializing,30.680105178035504,1,6.978364014448394,Medium,67.35139062079654
21,Female,Brazil,3.7323364196427518,TikTok,2,Education,25.925018451762035,1,6.10172731515261,Medium,8.80274942805611
19,Female,Canada,3.9087907931698327,Twitter,1,Socializing,20.366426092903676,0,7.555560325777883,Medium,43.3467805776855
13,Male,Brazil,3.281986502418169,Snapchat,2,Education,29.67339522694383,1,6.257657603824402,Medium,32.028053498782455
24,Male,USA,4.3277250733989465,Snapchat,3,Entertainment,37.890612914569495,0,7.926630191841344,Medium,43.54902949508011
24,Male,USA,5.171061928133908,TikTok,2,Education,33.7573939277315,0,5.080417317334687,High,41.69627960000077
13,Female,USA,5.811389482572638,YouTube,5,Socializing,22.19308927203553,0,5.539708433320939,High,65.29384508460507
18,Female,India,2.897333930834902,Twitter,4,Education,16.321080915036433,1,7.27243723906485,Medium,17.56936537442867
17,Female,USA,3.027611484585331,YouTube,2,Entertainment,20.64662642997861,1,6.071349676466705,Medium,25.373780381648196
21,Female,Canada,2.651412530404074,Twitter,2,Education,28.183693783590694,1,6.988730758724434,Medium,30.55584711778068
14,Female,USA,2.9137062934868254,Instagram,1,News,29.321632413569876,1,7.646195005578002,Medium,28.450267780307506
20,Male,Germany,3.6803601217567725,Instagram,1,Education,33.178879147295326,0,6.794203876371652,Medium,57.94573717885105
23,Male,USA,2.6106303595733147,Instagram,1,Content Creation,13.601442456206748,1,6.562526354812906,Medium,46.832947410989405
17,Female,USA,4.026846059273496,Instagram,1,Entertainment,18.58662779817157,1,7.322267700775491,Medium,2.5555785602715204
